                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                 2.0912,                  4.083,                 2.2268,                0.27633,                 0.1374,                0.13749,                0.07958,                 3.0614,                 5.6355,                 2.7094,              0.0009506,              0.0009506,              0.0009506
                    108,                 2.0301,                 3.8171,                 2.1765,                0.24778,                0.17079,                0.14891,                 0.0887,                 3.1165,                 5.5192,                 2.7401,              0.0009407,              0.0009407,              0.0009407
                    109,                 1.9473,                 3.7662,                 2.1697,                0.53266,                0.16238,                  0.153,                0.08843,                 3.1126,                  5.554,                 2.7937,              0.0009308,              0.0009308,              0.0009308
                    110,                  1.983,                 3.8148,                 2.1907,                0.31688,                 0.1648,                0.14212,                0.08304,                 3.0969,                 5.7646,                  2.793,              0.0009209,              0.0009209,              0.0009209
                    111,                 1.9828,                 4.2123,                 2.1778,                0.19199,                0.15122,                0.13806,                0.08308,                 3.1601,                 5.7382,                 2.8398,               0.000911,               0.000911,               0.000911
                    112,                 2.0122,                 3.7125,                  2.199,                0.21941,                 0.1734,                0.15609,                 0.0919,                 3.0934,                 5.6482,                 2.7574,              0.0009011,              0.0009011,              0.0009011
                    113,                 1.9814,                 3.8194,                  2.178,                0.21835,                0.18224,                0.16381,                0.09566,                 3.0436,                 5.5486,                 2.7493,              0.0008912,              0.0008912,              0.0008912
                    114,                 2.0021,                 3.7426,                 2.1386,                0.16887,                0.17306,                0.15206,                0.08697,                 3.0596,                 5.6749,                 2.7587,              0.0008813,              0.0008813,              0.0008813
                    115,                 1.9869,                 3.7683,                 2.1419,                 0.3105,                 0.1727,                0.15414,                0.08843,                 3.0017,                 5.6169,                 2.7457,              0.0008714,              0.0008714,              0.0008714
                    116,                 1.9094,                 3.6228,                 2.1259,                0.38091,                0.15681,                0.15693,                0.09292,                 3.0673,                 5.5407,                 2.7311,              0.0008615,              0.0008615,              0.0008615
                    117,                 1.9768,                 3.7522,                 2.1539,                0.20259,                0.16005,                 0.1547,                 0.0911,                 3.0512,                  5.669,                 2.7247,              0.0008516,              0.0008516,              0.0008516
                    118,                  1.935,                 3.6542,                 2.1667,                0.31583,                0.14459,                0.15615,                0.09491,                 3.0285,                  5.611,                 2.7105,              0.0008417,              0.0008417,              0.0008417
                    119,                  1.886,                 3.4882,                 2.1177,                0.32131,                0.13211,                0.15016,                 0.0965,                  3.002,                 5.5697,                 2.7272,              0.0008318,              0.0008318,              0.0008318
                    120,                 1.8821,                 3.4504,                 2.1056,                0.53612,                0.15286,                0.16629,                0.10604,                 3.0196,                 5.6617,                 2.7502,              0.0008219,              0.0008219,              0.0008219
                    121,                 1.9149,                 3.5305,                 2.1593,                0.40893,                0.16214,                0.15396,                0.09781,                 3.0725,                 5.7717,                 2.7753,               0.000812,               0.000812,               0.000812
                    122,                 1.9233,                 3.5383,                 2.1486,                0.26565,                0.15142,                0.15893,                0.10031,                  3.092,                 5.8114,                  2.766,              0.0008021,              0.0008021,              0.0008021
                    123,                 1.9241,                 3.5122,                  2.113,                0.26339,                0.15773,                0.15326,                0.09898,                 2.9863,                 5.7208,                 2.6937,              0.0007922,              0.0007922,              0.0007922
                    124,                 1.8368,                 3.3759,                 2.1006,                0.31262,                0.17277,                0.14816,                0.10109,                 3.0421,                 5.5447,                 2.6841,              0.0007823,              0.0007823,              0.0007823
                    125,                 1.8568,                  3.462,                  2.117,                0.33805,                0.16354,                0.15408,                0.09803,                 3.0247,                 5.5598,                 2.6795,              0.0007724,              0.0007724,              0.0007724
                    126,                 1.9072,                 3.4818,                 2.1467,                0.36148,                0.17216,                0.15579,                 0.0922,                 3.0472,                 5.5751,                 2.7218,              0.0007625,              0.0007625,              0.0007625
                    127,                 1.8211,                 3.4148,                 2.1092,                0.38216,                0.16929,                0.14849,                0.08798,                  3.055,                 5.7312,                    2.7,              0.0007526,              0.0007526,              0.0007526
                    128,                  1.833,                 3.3384,                 2.0979,                0.27626,                0.17582,                0.15402,                  0.097,                 3.0458,                 5.6371,                 2.7036,              0.0007427,              0.0007427,              0.0007427
                    129,                 1.8364,                 3.3626,                 2.0971,                0.21973,                0.16743,                0.14731,                0.09166,                  3.069,                 5.7482,                 2.7327,              0.0007328,              0.0007328,              0.0007328
                    130,                 1.8253,                 3.3676,                 2.1075,                0.24853,                0.17015,                0.15719,                0.09706,                 3.0583,                 5.7752,                 2.7236,              0.0007229,              0.0007229,              0.0007229
                    131,                 1.7973,                 3.3812,                 2.0946,                0.33532,                0.18248,                0.16618,                0.10149,                 3.0734,                 5.6935,                  2.696,               0.000713,               0.000713,               0.000713
                    132,                 1.7723,                 3.2897,                  2.096,                0.33608,                0.18013,                0.15411,                0.09285,                 3.0976,                 5.7036,                 2.7466,              0.0007031,              0.0007031,              0.0007031
                    133,                 1.7983,                 3.3123,                 2.0502,                0.43989,                 0.1679,                0.15478,                0.09776,                 3.0059,                  5.768,                 2.6944,              0.0006932,              0.0006932,              0.0006932
                    134,                 1.8032,                 3.2946,                 2.0971,                 0.3601,                0.16855,                0.15243,                0.09535,                 3.0122,                 5.7069,                 2.7096,              0.0006833,              0.0006833,              0.0006833
                    135,                 1.7946,                 3.2119,                 2.0915,                 0.4467,                0.18679,                0.15265,                0.09594,                  2.976,                  5.633,                 2.6999,              0.0006734,              0.0006734,              0.0006734
                    136,                 1.8032,                 3.3317,                 2.0788,                0.28281,                 0.1859,                0.15131,                0.09407,                 3.0855,                 5.5926,                 2.7332,              0.0006635,              0.0006635,              0.0006635
                    137,                 1.8172,                 3.3312,                 2.0875,                0.28358,                0.18206,                0.15951,                0.09639,                 3.1091,                  5.666,                 2.7659,              0.0006536,              0.0006536,              0.0006536
